,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6608,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202238,11,10.0,,,state,nchs-mortality
6609,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202234,7,15.0,,,state,nchs-mortality
6610,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202306,31,564.0,,,state,nchs-mortality
6611,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202302,27,158.0,,,state,nchs-mortality
6612,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202303,28,36.0,,,state,nchs-mortality
6613,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202238,11,50.0,,,state,nchs-mortality
6614,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202238,11,26.0,,,state,nchs-mortality
6615,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202238,11,155.0,,,state,nchs-mortality
6616,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202242,15,98.0,,,state,nchs-mortality
6617,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202234,7,47.0,,,state,nchs-mortality
6618,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202242,15,117.0,,,state,nchs-mortality
6619,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202314,39,83.0,,,state,nchs-mortality
6620,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202235,8,83.0,,,state,nchs-mortality
6621,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202241,14,73.0,,,state,nchs-mortality
6622,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202232,5,31.0,,,state,nchs-mortality
6623,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202244,17,163.0,,,state,nchs-mortality
6624,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202250,23,87.0,,,state,nchs-mortality
6625,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202301,26,97.0,,,state,nchs-mortality
6626,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202239,12,82.0,,,state,nchs-mortality
6627,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202231,4,15.0,,,state,nchs-mortality
6628,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202241,14,186.0,,,state,nchs-mortality
6629,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202228,1,,,,state,nchs-mortality
6630,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202324,49,43.0,,,state,nchs-mortality
6631,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202252,25,16.0,,,state,nchs-mortality
6632,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202512,141,116.0,,,state,nchs-mortality
6633,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202328,53,37.0,,,state,nchs-mortality
6634,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202246,19,69.0,,,state,nchs-mortality
6635,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202312,37,293.0,,,state,nchs-mortality
6636,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202252,25,173.0,,,state,nchs-mortality
6637,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202307,32,75.0,,,state,nchs-mortality
6638,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202316,41,80.0,,,state,nchs-mortality
6639,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202244,17,197.0,,,state,nchs-mortality
6640,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202250,23,109.0,,,state,nchs-mortality
6641,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202228,1,,,,state,nchs-mortality
6642,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202312,37,83.0,,,state,nchs-mortality
6643,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202233,6,19.0,,,state,nchs-mortality
6644,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202237,10,145.0,,,state,nchs-mortality
6645,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202320,45,408.0,,,state,nchs-mortality
6646,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202243,16,38.0,,,state,nchs-mortality
6647,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202311,36,102.0,,,state,nchs-mortality
6648,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202233,6,14.0,,,state,nchs-mortality
6649,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202245,18,117.0,,,state,nchs-mortality
6650,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202239,12,70.0,,,state,nchs-mortality
6651,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202239,12,67.0,,,state,nchs-mortality
6652,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202227,202228,1,,,,state,nchs-mortality
6653,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202236,8,11.0,,,state,nchs-mortality
6654,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202316,40,97.0,,,state,nchs-mortality
6655,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202301,25,72.0,,,state,nchs-mortality
6656,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202243,15,100.0,,,state,nchs-mortality
6657,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202324,48,583.0,,,state,nchs-mortality
6658,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202251,23,64.0,,,state,nchs-mortality
6659,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202309,33,55.0,,,state,nchs-mortality
6660,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202240,12,12.0,,,state,nchs-mortality
6661,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202232,4,18.0,,,state,nchs-mortality
6662,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202304,28,531.0,,,state,nchs-mortality
6663,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202313,37,154.0,,,state,nchs-mortality
6664,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202247,19,25.0,,,state,nchs-mortality
6665,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202311,35,68.0,,,state,nchs-mortality
6666,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202233,5,28.0,,,state,nchs-mortality
6667,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202307,31,183.0,,,state,nchs-mortality
6668,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202240,12,112.0,,,state,nchs-mortality
6669,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202329,53,46.0,,,state,nchs-mortality
6670,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202309,33,137.0,,,state,nchs-mortality
6671,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202316,40,72.0,,,state,nchs-mortality
6672,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202250,22,80.0,,,state,nchs-mortality
6673,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202312,36,97.0,,,state,nchs-mortality
6674,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202233,5,20.0,,,state,nchs-mortality
6675,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202241,13,172.0,,,state,nchs-mortality
6676,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202239,11,77.0,,,state,nchs-mortality
6677,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202307,31,115.0,,,state,nchs-mortality
6678,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202239,11,93.0,,,state,nchs-mortality
6679,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202243,15,25.0,,,state,nchs-mortality
6680,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202306,30,183.0,,,state,nchs-mortality
6681,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202229,1,,,,state,nchs-mortality
6682,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202237,9,21.0,,,state,nchs-mortality
6683,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202252,24,14.0,,,state,nchs-mortality
6684,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202512,140,128.0,,,state,nchs-mortality
6685,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202308,32,32.0,,,state,nchs-mortality
6686,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202335,59,63.0,,,state,nchs-mortality
6687,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202304,28,321.0,,,state,nchs-mortality
6688,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202307,31,196.0,,,state,nchs-mortality
6689,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202307,31,88.0,,,state,nchs-mortality
6690,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202248,20,76.0,,,state,nchs-mortality
6691,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202302,26,200.0,,,state,nchs-mortality
6692,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202237,9,107.0,,,state,nchs-mortality
6693,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202247,19,16.0,,,state,nchs-mortality
6694,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202244,16,91.0,,,state,nchs-mortality
6695,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202239,11,14.0,,,state,nchs-mortality
6696,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202301,25,180.0,,,state,nchs-mortality
6697,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202329,53,461.0,,,state,nchs-mortality
6698,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202239,11,32.0,,,state,nchs-mortality
6699,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202243,15,117.0,,,state,nchs-mortality
6700,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202230,2,,,,state,nchs-mortality
6701,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202248,20,125.0,,,state,nchs-mortality
6702,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202311,35,84.0,,,state,nchs-mortality
6703,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202421,97,67.0,,,state,nchs-mortality
6704,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202228,202229,1,,,,state,nchs-mortality
6705,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202230,1,,,,state,nchs-mortality
6706,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202245,16,116.0,,,state,nchs-mortality
6707,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202245,16,67.0,,,state,nchs-mortality
6708,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202244,15,113.0,,,state,nchs-mortality
6709,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202342,65,658.0,,,state,nchs-mortality
6710,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202239,10,91.0,,,state,nchs-mortality
6711,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202601,181,44.0,,,state,nchs-mortality
6712,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202239,10,12.0,,,state,nchs-mortality
6713,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202513,140,27.0,,,state,nchs-mortality
6714,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202324,47,584.0,,,state,nchs-mortality
6715,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202311,34,188.0,,,state,nchs-mortality
6716,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202237,8,24.0,,,state,nchs-mortality
6717,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202238,9,53.0,,,state,nchs-mortality
6718,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202237,8,24.0,,,state,nchs-mortality
6719,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202311,34,193.0,,,state,nchs-mortality
6720,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202242,13,142.0,,,state,nchs-mortality
6721,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202310,33,39.0,,,state,nchs-mortality
6722,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202243,14,146.0,,,state,nchs-mortality
6723,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202251,22,79.0,,,state,nchs-mortality
6724,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202321,44,101.0,,,state,nchs-mortality
6725,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202242,13,89.0,,,state,nchs-mortality
6726,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202233,4,17.0,,,state,nchs-mortality
6727,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202308,31,131.0,,,state,nchs-mortality
6728,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202240,11,85.0,,,state,nchs-mortality
6729,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202318,41,132.0,,,state,nchs-mortality
6730,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202239,10,103.0,,,state,nchs-mortality
6731,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202234,5,29.0,,,state,nchs-mortality
6732,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202323,46,205.0,,,state,nchs-mortality
6733,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202232,3,14.0,,,state,nchs-mortality
6734,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202235,6,26.0,,,state,nchs-mortality
6735,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202252,23,25.0,,,state,nchs-mortality
6736,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202512,139,132.0,,,state,nchs-mortality
6737,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202324,47,52.0,,,state,nchs-mortality
6738,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202239,10,79.0,,,state,nchs-mortality
6739,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202303,26,338.0,,,state,nchs-mortality
6740,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202309,32,201.0,,,state,nchs-mortality
6741,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202329,52,91.0,,,state,nchs-mortality
6742,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202301,24,94.0,,,state,nchs-mortality
6743,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202323,46,214.0,,,state,nchs-mortality
6744,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202234,5,93.0,,,state,nchs-mortality
6745,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202244,15,16.0,,,state,nchs-mortality
6746,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202329,52,93.0,,,state,nchs-mortality
6747,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202237,8,20.0,,,state,nchs-mortality
6748,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202324,47,187.0,,,state,nchs-mortality
6749,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202327,50,454.0,,,state,nchs-mortality
6750,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202239,10,29.0,,,state,nchs-mortality
6751,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202311,34,134.0,,,state,nchs-mortality
6752,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202231,2,,,,state,nchs-mortality
6753,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202308,31,149.0,,,state,nchs-mortality
6754,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202319,42,87.0,,,state,nchs-mortality
6755,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202301,24,52.0,,,state,nchs-mortality
6756,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202229,202236,7,15.0,,,state,nchs-mortality
6757,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202240,10,10.0,,,state,nchs-mortality
6758,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202250,20,104.0,,,state,nchs-mortality
6759,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202248,18,67.0,,,state,nchs-mortality
6760,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202243,13,117.0,,,state,nchs-mortality
6761,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202325,47,696.0,,,state,nchs-mortality
6762,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202249,19,86.0,,,state,nchs-mortality
6763,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202306,28,49.0,,,state,nchs-mortality
6764,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202232,2,,,,state,nchs-mortality
6765,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202513,139,23.0,,,state,nchs-mortality
6766,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202307,29,579.0,,,state,nchs-mortality
6767,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202310,32,183.0,,,state,nchs-mortality
6768,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202321,43,25.0,,,state,nchs-mortality
6769,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202240,10,58.0,,,state,nchs-mortality
6770,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202234,4,28.0,,,state,nchs-mortality
6771,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202244,14,184.0,,,state,nchs-mortality
6772,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202249,19,130.0,,,state,nchs-mortality
6773,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202244,14,44.0,,,state,nchs-mortality
6774,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202251,21,135.0,,,state,nchs-mortality
6775,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202304,26,102.0,,,state,nchs-mortality
6776,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202248,18,86.0,,,state,nchs-mortality
6777,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202238,8,99.0,,,state,nchs-mortality
6778,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202251,21,25.0,,,state,nchs-mortality
6779,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202525,151,158.0,,,state,nchs-mortality
6780,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202244,14,80.0,,,state,nchs-mortality
6781,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202313,35,134.0,,,state,nchs-mortality
6782,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202240,10,99.0,,,state,nchs-mortality
6783,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202235,5,19.0,,,state,nchs-mortality
6784,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202313,35,218.0,,,state,nchs-mortality
6785,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202237,7,15.0,,,state,nchs-mortality
6786,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202324,46,32.0,,,state,nchs-mortality
6787,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202252,22,13.0,,,state,nchs-mortality
6788,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202512,138,129.0,,,state,nchs-mortality
6789,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202301,23,39.0,,,state,nchs-mortality
6790,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202248,18,63.0,,,state,nchs-mortality
6791,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202310,32,372.0,,,state,nchs-mortality
6792,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202302,24,228.0,,,state,nchs-mortality
6793,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202313,35,100.0,,,state,nchs-mortality
6794,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202304,26,71.0,,,state,nchs-mortality
6795,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202306,28,191.0,,,state,nchs-mortality
6796,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202241,11,123.0,,,state,nchs-mortality
6797,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202233,3,16.0,,,state,nchs-mortality
6798,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202243,13,110.0,,,state,nchs-mortality
6799,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202237,7,16.0,,,state,nchs-mortality
6800,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202305,27,166.0,,,state,nchs-mortality
6801,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202319,41,539.0,,,state,nchs-mortality
6802,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202234,4,43.0,,,state,nchs-mortality
6803,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202313,35,114.0,,,state,nchs-mortality
6804,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202231,1,,,,state,nchs-mortality
6805,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202309,31,117.0,,,state,nchs-mortality
6806,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202324,46,77.0,,,state,nchs-mortality
6807,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202402,76,64.0,,,state,nchs-mortality
6808,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202230,202233,3,,,,state,nchs-mortality
6809,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202233,2,,,,state,nchs-mortality
6810,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202329,50,114.0,,,state,nchs-mortality
6811,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202248,17,69.0,,,state,nchs-mortality
6812,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202302,23,113.0,,,state,nchs-mortality
6813,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202525,150,710.0,,,state,nchs-mortality
6814,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202250,19,68.0,,,state,nchs-mortality
6815,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202601,179,59.0,,,state,nchs-mortality
6816,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202233,2,,,,state,nchs-mortality
6817,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202240,9,22.0,,,state,nchs-mortality
6818,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202342,63,581.0,,,state,nchs-mortality
6819,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202331,52,203.0,,,state,nchs-mortality
6820,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202302,23,35.0,,,state,nchs-mortality
6821,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202243,12,51.0,,,state,nchs-mortality
6822,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202243,12,28.0,,,state,nchs-mortality
6823,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202305,26,198.0,,,state,nchs-mortality
6824,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202327,48,142.0,,,state,nchs-mortality
6825,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202246,15,60.0,,,state,nchs-mortality
6826,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202307,28,133.0,,,state,nchs-mortality
6827,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202251,20,91.0,,,state,nchs-mortality
6828,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202330,51,109.0,,,state,nchs-mortality
6829,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202238,7,90.0,,,state,nchs-mortality
6830,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202243,12,24.0,,,state,nchs-mortality
6831,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202246,15,159.0,,,state,nchs-mortality
6832,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202304,25,79.0,,,state,nchs-mortality
6833,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202313,34,124.0,,,state,nchs-mortality
6834,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202239,8,97.0,,,state,nchs-mortality
6835,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202236,5,17.0,,,state,nchs-mortality
6836,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202329,50,217.0,,,state,nchs-mortality
6837,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202235,4,19.0,,,state,nchs-mortality
6838,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202247,16,28.0,,,state,nchs-mortality
6839,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202252,21,14.0,,,state,nchs-mortality
6840,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202512,137,104.0,,,state,nchs-mortality
6841,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202309,30,31.0,,,state,nchs-mortality
6842,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202247,16,66.0,,,state,nchs-mortality
6843,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202313,34,349.0,,,state,nchs-mortality
6844,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202318,39,228.0,,,state,nchs-mortality
6845,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202308,29,91.0,,,state,nchs-mortality
6846,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202247,16,71.0,,,state,nchs-mortality
6847,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202248,17,201.0,,,state,nchs-mortality
6848,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202321,42,126.0,,,state,nchs-mortality
6849,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202235,4,12.0,,,state,nchs-mortality
6850,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202317,38,103.0,,,state,nchs-mortality
6851,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202241,10,19.0,,,state,nchs-mortality
6852,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202324,45,199.0,,,state,nchs-mortality
6853,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202320,41,477.0,,,state,nchs-mortality
6854,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202238,7,32.0,,,state,nchs-mortality
6855,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202313,34,136.0,,,state,nchs-mortality
6856,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202232,1,,,,state,nchs-mortality
6857,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202306,27,123.0,,,state,nchs-mortality
6858,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202231,202321,42,85.0,,,state,nchs-mortality
